tissue_B7.5_vs_mesenchyme	baseMean	stat	pvalue	padj
1	0.044907958314927	8071.22635682852	0.430463194899659	0.933880051413531	0.961763458159107
2	0.105944521905962	2369.43963284814	0.434300653839955	0.93306909701679	0.961763458159107
3	-0.530956780086439	4089.79412460406	2.51971436041038	0.471738790355163	0.772559826646649
4	0.0422168762441427	6241.20714156384	4.62237572927643	0.201630960935164	0.600667738024442
5	-0.0602227308591721	2482.85584223255	8.6318510644337	0.0346080460024478	0.403608289469876
6	-0.729878473739502	5008.1733486163	3.44118036822107	0.32847133804217	0.632060541260254
7	-0.000565763516720119	11345.6623738853	0.281811794493535	0.963412090203448	0.978617585758941
8	0.0200696757784566	49085.7816215336	7.04809752134594	0.0703804392092356	0.512715770336096
9	0.0426357371631848	3740.65113300012	2.22109852422886	0.527804584912981	0.794672071666735
10	0.0574294848104196	4088.78932795072	2.8220108460099	0.419889345752457	0.740331214879332
11	0.00688383023332364	2875.32797931422	3.76124235489894	0.288426595382618	0.619510744025924
12	0.123207880918279	5150.43883519423	2.88170301772658	0.410226138792979	0.728083478122638
13	-0.725900548322182	5048.42745300185	3.75479300761106	0.289188432525917	0.619510744025924
14	-0.105346740545813	2519.2660992736	7.73281618280939	0.0518687056764062	0.507680045590101
15	-0.206498569250571	6252.65706090635	14.4007104728487	0.00240748135784168	0.0845263121464831
16	0.0280631752438413	2777.10225290611	8.74560998688997	0.0328715086465051	0.403608289469876
17	0.00577430965755289	3146.36322619144	3.51691779562165	0.318574559069454	0.624321046080053
18	0.0530771051052096	3661.77326392283	1.46173599814421	0.691129374892785	0.892575219406947
19	-0.103592702442003	2440.25751116307	2.76186345866591	0.429816407995717	0.743166434470014
20	-0.00380562205116916	308655.189255612	1.59256290945336	0.66107730344022	0.892323197548512
21	-0.0940553652199255	25367.3811043533	0.258341651138323	0.96766291129149	0.978617585758941
22	0.0711127502500664	2734.48861210722	2.48778627644262	0.477502421108761	0.77557969004332
23	-0.694421028504883	5026.95684432898	3.81446923015551	0.282207596527497	0.619510744025924
24	-0.107900218952986	4559.49208295012	0.823399717478736	0.843862329874688	0.938550694937586
25	0.00865788992859255	8568.42518182397	4.61852503122918	0.201958658843058	0.600667738024442
26	0.0558660909426555	5602.38812973104	1.19342200144533	0.754582416021452	0.927355696601907
27	-0.0137169078534594	2511.91934496972	5.02279765410699	0.17013537932564	0.58472743652652
28	0.0471923873004187	2487.49218490017	0.923659731047479	0.819714741375721	0.938550694937586
29	-0.039461117819505	2367.25000178112	1.17449380369061	0.759128024175212	0.927355696601907
30	0.161207641933746	1553.97769753425	0.976784104026933	0.806869268798357	0.938550694937586
31	-0.0453044652686787	2069.69206409928	3.72936497804494	0.292209763292221	0.619510744025924
32	-0.0121685833488926	4666.0525446185	2.51403218052388	0.472760490933024	0.772559826646649
33	0.0517342184634133	3426.17868119432	10.7097813168271	0.0134033122987172	0.264667790364429
34	0.00293593188831363	1961.86860873723	0.720005375194688	0.868488698703969	0.949523927969791
35	-0.000451706308868713	4928.22197835446	1.77539902991975	0.620302958691314	0.877502963009152
36	0.143972962771238	3551.92816735034	1.76714593580323	0.622110309596041	0.877502963009152
37	0.0695399394037212	3457.86201645008	93.2628379242257	4.36124441686116e-20	1.16881350371879e-17
38	-0.118341183000409	3461.40210397443	1.59153797946666	0.661310044663717	0.892323197548512
39	0.0652887187793364	3911.7758285469	3.5124638812465	0.319149191466296	0.624321046080053
40	0.0873978484260915	2292.62031285282	6.79672319221831	0.0786670058252093	0.512715770336096
41	0.00775646274826865	107688.583070734	2.08350851446244	0.555256301482099	0.813162233864495
42	-0.659559255338276	5012.10760265735	2.56616054011414	0.46345294876879	0.768795163732099
43	-0.589001202947942	4105.78642752465	2.29417483849454	0.513637771751966	0.794672071666735
44	0.0267723434994216	7776.98707439007	3.96754880974464	0.264989660776118	0.619510744025924
45	-0.117118982292447	18014.2058422039	4.91451035111641	0.178165221652152	0.58472743652652
46	-0.00933049216680551	146357.245378132	1.79178628305931	0.616723961871935	0.877502963009152
47	-0.315425146508311	11653.8119551612	1.55452258320116	0.669744899973508	0.892323197548512
48	0.0398641883255748	3362.34558069817	6.69547659695746	0.082264097479299	0.512715770336096
49	0.118331686272981	2673.07558721317	3.34322073950986	0.341672282625969	0.641180860884741
50	-0.00593678306779359	2169.06691283367	5.07853272207743	0.166136090059963	0.58472743652652
51	-0.050306294589844	2557.96298152109	14.3006799703889	0.00252317349690994	0.0845263121464831
52	-0.26167231938373	4140.03103115184	4.18311076939861	0.242358266406533	0.605924069076755
53	-0.717248855465936	5055.47878570622	3.63270329974637	0.30395438668254	0.624321046080053
54	0.0932294690084774	3254.72207512627	2.76915541271339	0.428602687033811	0.743166434470014
55	0.217389293575505	2390.36980226491	1.86720531225404	0.600420619164058	0.865122182451438
56	-0.0296765502728516	12342.5348992501	4.23398907195929	0.237280889522318	0.605674862308101
57	-0.0294294035787752	48251.7688323807	4.23381607665721	0.237297987098323	0.605674862308101
58	0.0281175450501208	4210.9058917894	3.33108552664669	0.343339499679762	0.641180860884741
59	0.00597691492266971	3824.47048739938	4.10130936096255	0.250730306710376	0.616474515581476
60	-0.131745257816025	6117.67639606006	1.41864843354188	0.701169315931422	0.894825603188672
61	0.00793968271384328	3749.85755385038	3.25236992678319	0.354327069460464	0.65489416976141
62	0.0935922985476337	17474.91566274	2.18639926462322	0.534632257980899	0.800455000775872
63	-0.571928110060461	6131.690828276	5.73645115755585	0.125160669818397	0.55506278117322
64	0.131731395237979	3699.53604664677	4.68513359246342	0.196359399056079	0.600667738024442
65	-0.0201043113047703	3781.69571839723	4.19178108958775	0.241486043202926	0.605924069076755
66	0.0082092538357401	5949.51764876583	4.50628396170919	0.211730456738697	0.600667738024442
67	0.0575124325876872	3072.93152984318	3.76438811977081	0.288055651817113	0.619510744025924
68	0.193540116951727	2894.49879431431	10.9534387448475	0.0119803327165139	0.264667790364429
69	0.18986493559592	8984.5061676194	4.24632728322661	0.236064381510943	0.605674862308101
70	-0.679902876940508	4646.92671835015	3.94576337621521	0.267380577198679	0.619510744025924
71	0.0464026756357514	6169.8991727185	0.609086731867762	0.894349059494836	0.960446515056773
72	-0.719807622869899	5182.27938611545	3.71795943772167	0.293574121236165	0.619510744025924
73	0.0256099301267641	3480.13053641051	5.5963000425088	0.132990930127109	0.55506278117322
74	0.176410618739583	5849.80777811102	0.602154761143595	0.895938913299229	0.960446515056773
75	0.219040186753066	2686.00518729339	1.82483167822366	0.609546250434949	0.873574305436183
76	0.0934780616817612	5582.52730314326	1.05026054945898	0.789092872552639	0.938550694937586
77	0.0829446971781704	3481.22514944923	0.421488946504837	0.935768468280264	0.961763458159107
78	0.0970297003612086	3596.64644501137	0.388159921635037	0.942677370417372	0.964265401800976
79	0.012672142312872	3163.34765553227	0.556820036581655	0.90624226347677	0.961656867109089
80	-0.724896584878107	5042.66465152268	3.61067707249282	0.306688815445081	0.624321046080053
81	0.0536730599987317	6448.19577424441	2.23214556170876	0.525644482923387	0.794672071666735
82	-0.0115165441535395	18395.1160245223	5.40583355517015	0.144380560599926	0.55506278117322
83	-0.0732537514672856	5627.01624807727	2.32122124249099	0.508467675306468	0.792263587105427
84	0.178181424345349	8229.81794460835	8.60678641547793	0.0350025478340632	0.403608289469876
85	-0.720813878010079	4829.70853104724	3.81278145908561	0.282402928978878	0.619510744025924
86	0.095130160496551	20732.3776227448	2.24536825603604	0.523067606842365	0.794672071666735
87	0.00960208290543292	6968.17733297585	0.635288325246847	0.88830849935906	0.960275628891555
88	-0.719459757170733	10819.0742129664	5.41366160234071	0.143894779734002	0.55506278117322
89	-0.741522654097383	10599.4234535563	5.14811549222412	0.161267180391468	0.584048707363696
90	0.114126502439923	3846.64530225895	0.23216341754096	0.972237241174106	0.979547295619025
91	-0.681397066751198	5320.26633704678	3.41063078921422	0.332539314618268	0.632060541260254
92	-0.0330106479997795	3070.32467453933	17.6918329165671	0.000509137054422222	0.0250576487066607
93	0.014716475270877	5838.81110583028	0.417315362966633	0.93664277081913	0.961763458159107
94	0.163265775592442	19043.5384600638	4.42811871129845	0.218792249812098	0.60449817473858
95	-0.0169560594801251	4298.09481166741	1.45478325903423	0.692744946405391	0.892575219406947
96	-0.507109903080841	9207.83647966083	5.5213518234516	0.137367104844731	0.55506278117322
97	0.0453670317613175	3991.77544825574	5.84207156805826	0.119551754428529	0.55506278117322
98	-0.0264469983771173	4377.54357762804	6.75313412880479	0.0801966442022189	0.512715770336096
99	0.0106799328912885	6433.47888637329	3.67735126763583	0.298478160306299	0.624321046080053
100	-0.0180053630517477	7566.96755693512	2.79014026463904	0.425125578030321	0.743166434470014
101	0.19103400348693	3888.64542686686	1.09663829455155	0.777885674094885	0.938550694937586
102	-0.110125382043697	15976.7222738262	4.87401390218668	0.181258358830996	0.58472743652652
103	-0.149291987954151	5525.64815734201	5.66719502598102	0.128973552403417	0.55506278117322
104	-0.406995073799284	10696.3746221337	8.02879198599857	0.0454203948159674	0.468179454256894
105	-0.704814377112418	5211.08108034328	3.44524916824383	0.327932852676032	0.632060541260254
106	0.0315106054601205	12268.8345235644	10.8758728016778	0.012416367143213	0.264667790364429
107	-0.020281270427274	8883.33337284528	5.83230617394491	0.120060115781298	0.55506278117322
108	-0.0663119847483561	9867.59255863552	3.63793074291107	0.303308626124496	0.624321046080053
109	0.0559355034529204	6702.54462656473	4.65829034356739	0.19859830332255	0.600667738024442
110	0.0866248132961106	3030.94062145897	0.952424725844054	0.812761556345053	0.938550694937586
111	-0.043900348225407	4758.67871397229	2.41024327853631	0.491730688048564	0.779785943177604
112	-0.0855667684866206	10816.6426510202	5.67557291583466	0.128506501677066	0.55506278117322
113	0.183533815642367	4577.85470151944	19.5973284600274	0.000205685159096856	0.0183745408793192
114	0.0714447713142864	4108.76451708316	1.38975479505211	0.707938011946945	0.894940505668779
115	0.0170267018008244	11436.5885398459	2.2340644514862	0.525269939586722	0.794672071666735
116	0.0675049085257	10420.678559808	0.940894132754352	0.81554955635554	0.938550694937586
117	0.0265618096127451	4364.68475557446	5.5333591548862	0.136656929381168	0.55506278117322
118	-0.31919755644965	4077.8699483156	5.22036004102722	0.156354389253679	0.574013374246385
119	-0.270640613760158	4429.5594253579	5.2684731725945	0.153161250548918	0.570100210376527
120	-0.0889066118076345	6238.30467580463	4.01330461898192	0.260031050749053	0.619510744025924
121	-0.0902424547324509	2681.3408829724	7.19871499938887	0.0658266485133758	0.512715770336096
122	0.0379844448243569	14742.1085463802	4.95411895322349	0.175187774117646	0.58472743652652
123	0.12162282223413	4125.41651317433	11.4832725615222	0.00938009978129867	0.251386674138804
124	-0.677146539287438	4586.37490309582	2.23481770770104	0.525122967612744	0.794672071666735
125	0.237449057620494	2574.89581610577	0.526947249892885	0.912932564691733	0.961656867109089
126	0.0204100627640053	3416.76147279435	0.706907972645126	0.871577933882719	0.949523927969791
127	-0.749706251945451	5867.74204703451	4.35462332531011	0.225629919945143	0.605674862308101
128	-0.715573651479035	5006.26259892979	3.90931536115272	0.271424403041701	0.619510744025924
129	0.101175130753014	3362.31598315886	3.91065404736293	0.271274905518507	0.619510744025924
130	4.39267073724411e-05	10223.3035411921	12.8827394857485	0.00489717367050818	0.145826949299577
131	-0.0390292155953643	22625.382937769	0.812989458481752	0.846357670077665	0.938550694937586
132	-0.01141578953253	10108.281881674	0.808231089446963	0.847497269309313	0.938550694937586
133	-0.0318312359217389	3171.48309097179	0.517594437303387	0.915009332510514	0.961656867109089
134	-0.0505820884839609	8823.43120470761	4.91674816422426	0.177995745684962	0.58472743652652
135	0.0229434205835058	4604.61364658679	3.85981490937573	0.27700489483881	0.619510744025924
136	0.211311289757884	15110.8575098609	5.83791149342727	0.119768065773386	0.55506278117322
137	0.0859971192178866	1682.44440998136	0.793378022236766	0.851050258849278	0.938606869842002
138	0.0339373281060379	4051.04138388763	1.03813164955832	0.792026311064856	0.938550694937586
139	-0.00329725780984317	2905.30961207898	6.24712440285197	0.100186920069925	0.55506278117322
140	-0.0197657438093046	6887.85368221653	1.49283052260796	0.68392602787185	0.892323197548512
141	-0.235446510562926	2774.3070573832	17.487367697133	0.000560992135223748	0.0250576487066607
142	-0.0618037615425365	3322.28835222707	0.496283519407967	0.919707144334617	0.961763458159107
143	0.0193701433275088	48256.6249111822	6.86922179064578	0.0761850177117755	0.512715770336096
144	-0.00203972435538078	10208.3410755607	2.0989266359511	0.552129942719425	0.813026509059373
145	0.13804816338928	30983.5892681295	8.44539658321628	0.0376500270027869	0.403608289469876
146	-0.71666282292551	5034.84294388843	3.57329968948807	0.311379091049801	0.624321046080053
147	0.338969664692706	5106.30269179795	6.53872400253056	0.0881477715507075	0.536900063081582
148	0.0558660909426555	5602.38812973104	1.19342200144533	0.754582416021452	0.927355696601907
149	0.00534450833792962	161959.238130325	2.1162557231375	0.548631126810554	0.812337801023362
150	0.0904508306765196	4848.12935855419	5.35698559392256	0.147447129311494	0.556560995147612
151	0.200319468007439	30170.8508397289	1.7274291072498	0.63085299359858	0.885175928190678
152	0.0743480668431213	16471.0633987369	4.84798665637874	0.18327277861279	0.58472743652652
153	-0.0214066620752082	4292.06257297919	18.3395379365737	0.000374322646884542	0.0250576487066607
154	-0.185582727447863	9546.71759237884	1.15123458821512	0.764722421451573	0.927355696601907
155	-0.264668434433671	12369.274825943	1.18226685378443	0.7572605188462	0.927355696601907
156	0.0248689307631415	8870.28843968997	4.38139974702244	0.223116272134045	0.605674862308101
157	-0.0795839472467947	4066.39548649195	3.59722765657492	0.308369224448341	0.624321046080053
158	0.142871939371754	5062.10067686513	1.31089126887963	0.726548475779042	0.914154889712597
159	-0.10389785988156	4621.5611439581	8.44698569308184	0.0376230292666332	0.403608289469876
160	0.123458150140241	4328.4681780554	1.15481920649313	0.763859649527484	0.927355696601907
161	-0.535081252798796	4313.81063760606	7.2851597572664	0.0633433254934145	0.512715770336096
162	0.115171486133232	3598.69868252083	3.52419536705005	0.317637594556158	0.624321046080053
163	0.011495813399839	4265.78038191323	0.83723820822695	0.840540959383747	0.938550694937586
164	0.190714284707806	2172.64170251094	5.0314643217979	0.169507617535066	0.58472743652652
165	-0.618723848697901	4602.67172422275	2.5798987124366	0.461024465052553	0.768795163732099
166	0.144368366357704	2283.76313878725	9.10508847556042	0.0279258200853369	0.3939010412037
167	-0.0462980397345949	14025.2011864187	4.31196708134974	0.229688206523127	0.605674862308101
168	-0.0384328626461743	3115.74801676597	6.28297629699622	0.0986257512581774	0.55506278117322
169	-0.62126907406333	3348.85824258167	1.59312763807475	0.660949083755961	0.892323197548512
170	0.0593007884305153	5457.84222691924	2.91125690425127	0.405510961236215	0.728083478122638
171	-0.761778699954939	7099.22114252306	4.86595544552125	0.181879831684784	0.58472743652652
172	-0.341613810499993	6909.53268474057	0.573093712422292	0.902563365434925	0.961656867109089
173	0.161026421390721	1403.6355701412	0.521999840227096	0.914032231293322	0.961656867109089
174	0.123388060538173	4043.42781335405	0.873533326855068	0.831809667326178	0.938550694937586
175	0.0667732736135509	3055.77964264512	2.89331214543839	0.408368518139492	0.728083478122638
176	0.0577259658190577	4401.45823875754	2.70634317894755	0.439150413628337	0.75443789007945
177	-0.112592793371938	9720.4037348381	2.36356979327769	0.500452118135156	0.784807691280792
178	-0.405045435772496	6734.44587267818	3.42417431490685	0.330730431068695	0.632060541260254
179	-0.591722309309351	7432.85511959501	5.3962229344603	0.144979084634796	0.55506278117322
180	-0.120839540710821	4666.96487137796	1.16878348176888	0.760500640600072	0.927355696601907
181	0.125768683277402	3215.71101095556	1.61089028388648	0.656923049593432	0.892323197548512
182	0.00936453516096989	17090.6118967066	6.7429661679796	0.0805575658472299	0.512715770336096
183	0.223599308042941	6254.07270140958	1.50349171356302	0.681464679458205	0.892323197548512
184	-0.0142401345359312	8972.16064410989	0.633971255179034	0.888613268526513	0.960275628891555
185	-0.00708392014847466	5997.14109191306	3.32255960875057	0.344515089430607	0.641180860884741
186	0.0809421096364379	8256.15492039343	8.45619547992385	0.0374669340553524	0.403608289469876
187	-0.0228701921165823	2472.00663723051	0.969376904486808	0.808661261451936	0.938550694937586
188	0.0121183076438436	2832.2454825066	0.422346286022616	0.935588556972611	0.961763458159107
189	0.0624853479988108	3279.93974119225	10.4922597528776	0.0148134957293523	0.264667790364429
190	0.00835993636195393	14694.7021599809	3.54678908141886	0.314744243841502	0.624321046080053
191	0.00910560134439968	6532.09283298511	6.24311263001761	0.10036307975844	0.55506278117322
192	-0.0512581563465804	6171.91527898521	4.537642788239	0.208957112484429	0.600667738024442
193	-0.0109820509273489	2616.21150827277	4.46797645326001	0.215164562874427	0.600667738024442
194	0.065499476175489	4528.89599838165	1.48433619257844	0.68589021901117	0.892323197548512
195	0.0121201068440116	33001.4906476581	5.51575958183849	0.137699052533107	0.55506278117322
196	0.0822386206535436	2269.34971224582	3.88815653914895	0.273797221765204	0.619510744025924
197	-0.0237047708079754	3554.63686249036	3.72101053372677	0.293208584139487	0.619510744025924
198	-0.123613135303998	17834.3021874244	5.57846124651195	0.13402035894411	0.55506278117322
199	-0.00396201833205558	35151.5265994434	6.47577521956055	0.0906227808258272	0.539709005807149
200	-0.032322149487934	23844.8238927101	0.869934907936226	0.832676467515767	0.938550694937586
201	0.185670335151875	16049.9222071323	4.49217585696863	0.212989245708084	0.600667738024442
202	-0.0552722777382187	5507.21714359649	6.0959520513353	0.107034132636052	0.55506278117322
203	-0.0516113615655731	4052.95896113713	1.4885370230449	0.684918495423049	0.892323197548512
204	-0.00860976060565994	4527.01478646336	0.908993092093482	0.823257044378743	0.938550694937586
205	0.0189164967428982	5855.39357385395	0.867796646980025	0.833191429603731	0.938550694937586
206	-0.0190871045960935	15063.922074941	4.58345779609891	0.204965756924272	0.600667738024442
207	0.0096538371185365	3512.52318207758	6.98361364975423	0.0724218992044434	0.512715770336096
208	0.0441840516936822	2963.39038170391	1.70695879736928	0.63538780546121	0.886895478456272
209	0.0781998596128099	1689.27176746178	4.50750072870625	0.211622214480285	0.600667738024442
210	0.295879600288353	1510.91019037912	0.919190249275459	0.820794463804629	0.938550694937586
211	-0.199888585642871	6294.80686719174	25.2030903627787	1.40020649395256e-05	0.00187627670189643
212	0.0636265558127425	3799.52831248797	5.42473135743626	0.143210470667134	0.55506278117322
213	-0.0136249048016469	4354.84790450908	7.49407778199597	0.0577108144905038	0.512715770336096
214	0.0373721192049036	4902.4772221456	2.55901853297777	0.46471946464403	0.768795163732099
215	0.143572267137917	1475.2513420589	5.4962492084212	0.138863128440836	0.55506278117322
216	0.0128008015209906	3580.64432256792	1.50595010836162	0.680897730897515	0.892323197548512
217	0.0417562693573526	10663.9555235162	0.940675883658571	0.815602318063242	0.938550694937586
218	-0.176189782344176	5383.58226398289	3.19487370490435	0.362544292418607	0.663472834586584
219	-0.733716160116515	8522.75330468418	7.61901841194509	0.0545779428473934	0.507680045590101
220	-0.622768428638148	5370.95213548658	7.60441045642335	0.0549355273213169	0.507680045590101
221	-0.538163692270981	10328.8803472466	4.33252633003218	0.22772390090078	0.605674862308101
222	-0.286798584295334	4168.91839262034	5.58012748245699	0.133923885489016	0.55506278117322
223	0.08361725445777	3261.75674330341	2.98590537118767	0.393803399646724	0.713103453414338
224	0.0516222699250081	3199.61814281181	9.84735586300033	0.0199092415928927	0.296847614354684
225	0.0552775117949967	3155.6065078089	1.15224376108728	0.764479505680441	0.927355696601907
226	0.096165616881148	46840.9770908375	2.68194979421861	0.443303458088791	0.756721826546471
227	0.226183168239502	1799.20274658053	2.43950015296448	0.486324038817832	0.778401516959327
228	0.0526123433484857	5853.9667559845	4.26258824579702	0.234469842214018	0.605674862308101
229	0.160672728462177	10438.7508047005	5.49943819001328	0.138672223701616	0.55506278117322
230	-0.00382669619567241	231100.488324724	1.59194436499109	0.661217757283806	0.892323197548512
231	0.00257857821709862	2233.35096891029	5.01609483980567	0.170622387631235	0.58472743652652
232	0.0588001898183066	4034.47210359191	4.58355033968732	0.204957766681966	0.600667738024442
233	-0.0613794510727251	6380.88622417619	0.0856801619374608	0.993498651299693	0.993498651299693
234	-0.558338657519621	8533.69243806008	2.05456283932938	0.561159557131718	0.817341094083154
235	-0.0311435850273233	2294.02650378795	1.49237322370143	0.684031701797341	0.892323197548512
236	-0.0148871329515105	151763.003156751	1.40071622082974	0.70536685363708	0.894940505668779
237	0.0388711374981762	7618.14690011797	5.51901216913245	0.137505891012708	0.55506278117322
238	-0.739573430862287	4861.8317331359	3.85701125643277	0.277324044904622	0.619510744025924
239	0.0535685587894077	3617.51663960663	2.45135013970236	0.484147392818197	0.778401516959327
240	-0.743929771887702	4744.47502806242	4.00646922491836	0.26076641734269	0.619510744025924
241	0.23908192376055	1499.22423776406	2.15444796727837	0.54097633867076	0.805453659798687
242	-0.0243392622869878	15947.4679577482	10.3092185329467	0.0161125290013977	0.269884860773411
243	-0.00304332854226495	5016.0281281217	0.992849183094762	0.802982237849145	0.938550694937586
244	0.0747299502037869	3145.85278755344	0.196425807297857	0.978164221988515	0.981827758400457
245	0.010964438732151	3757.54708132114	0.26046799559964	0.967283418765727	0.978617585758941
246	0.0635038593331941	5777.52285902274	3.18535944785	0.363919801060552	0.663472834586584
247	-0.64816940674848	5831.03315355171	6.94705431018139	0.0736046153075089	0.512715770336096
248	0.020995395558964	11064.2436743682	2.65580303736016	0.447790429649634	0.759543260418366
249	-0.63394674786002	3710.64594484723	2.43065784967808	0.487953189735697	0.778401516959327
250	-0.111625644107	13785.6908664959	1.63153608048663	0.652260552010449	0.892323197548512
251	0.0642006619681903	16954.8186329566	7.20888506222161	0.0655296669054817	0.512715770336096
252	-0.320268881568841	24879.0558032192	5.71887298008733	0.126118144846062	0.55506278117322
253	-0.610386597556955	8421.20126046531	6.85449152200607	0.0766831090480164	0.512715770336096
254	0.153631547141368	14208.773907175	4.60649815368168	0.202985345372797	0.600667738024442
255	-0.229272515501913	33282.0503945809	1.94603184665164	0.583683206155906	0.845551887836664
256	0.0881291624035051	3745.81689949197	5.41958256777403	0.143528373872027	0.55506278117322
257	-0.754047941262496	4761.72411934065	3.82659824274288	0.280807430797558	0.619510744025924
258	0.324398435076321	1704.7894776285	0.856397545982816	0.835935246877027	0.938550694937586
259	-0.744778026399909	4861.53218317342	4.16510976917141	0.24417835619511	0.605924069076755
260	-0.0096609187676472	5669.2520901706	0.987927400429271	0.804173136870792	0.938550694937586
261	0.0270608608278945	4308.23601516512	1.52455739968192	0.676614203471185	0.892323197548512
262	0.0294770763393741	6467.52532087516	7.21865303499561	0.0652456488947933	0.512715770336096
263	0.114458550098922	2773.8243878008	0.738714564596279	0.864062287478699	0.949052020673325
264	0.0184801242664874	2877.43479538096	2.62585983841433	0.452974008920249	0.763503360947338
265	0.0237907758469761	2630.56208047259	9.84425126300073	0.0199375263372549	0.296847614354684
266	0.0894988218998656	2649.84018846898	2.36196463908857	0.500754161227669	0.784807691280792
267	0.186385722559986	1651.67265603567	1.43976479591439	0.696240681411954	0.89278709386796
268	-0.00368421807735501	2244.58489896028	10.5356044776028	0.0145213063980095	0.264667790364429
